name,link
Alkem Lab,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alkemlaboratories/AL05
Alkyl Amines,https://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC
All Metal Proc,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/allmetalprocessindustries/AMP
Allahabad Bank,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/allahabadbank/AB15
Allcargo,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02
Alliance Capita,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/alliancecapitalfinancialservices/ACF01
Alliance Credit,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alliancecreditinvestments/ACI03
Alliance Funds,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alliancefundsmanagement/AFM
Alliance Integ,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/allianceintegratedmetaliks/AIM
Allied Computer,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/alliedcomputersinternationalasia/ACI13
Allied Digital,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allieddigitalservices/ADS01
Allied Resins,https://www.moneycontrol.com/india/stockpricequote/chemicals/alliedresinschemicals/ARC
ALLSEC Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsectechnologies/ALL01
Allsoft Corp,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsoftcorporation/AC17
Almondz Global,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/almondzglobalsecurities/AGS
Alna Trading,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alnatradingexports/ATE03
Alok Industries,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/alokindustries/AI54
Alora Trading ,https://www.moneycontrol.com/india/stockpricequote/trading/aloratradingcompanylimited/ATC03
Alp Exports,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/alpexports/AE04
Alpa Labs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alpalaboratories/AL11
Alpha Drugs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alphadrugsindia/ADI
Alpha Graphic,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alphagraphicindia/AGI03
Alpha Hi-Tech,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alphahitechfuel/AHT
Alphageo,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/alphageoindia/AI10
Alphalogic Tech,https://www.moneycontrol.com/india/stockpricequote/alphalogictech/alphalogictechsys/AT23
Alpic Finance,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alpicfinance/AF05
Alpine Capital,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alpinecapitalservices/ACS
Alpine Hsg,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD
Alpine Ind,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/alpineindustries/AI11
Alps Industries,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/alpsindustries/AI12
Alps Infosys,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/alpsinfosys/AI42
Alps Labs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alpslaboratories/AL04
Alps Motor Fin,https://www.moneycontrol.com/india/stockpricequote/financegeneral/alpsmotorfinance/AMF03
Alsa Construct,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/alsaconstructionshousing/ACH
Alsa Marine,https://www.moneycontrol.com/india/stockpricequote/aquaculture/alsamarineharvests/AMH
Alstone Text,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/alstonetextiles/SH14
Altos India,https://www.moneycontrol.com/india/stockpricequote/computershardware/altosindia/AI13
Alufluoride,https://www.moneycontrol.com/india/stockpricequote/chemicals/alufluoride/A01
Alumilite Archi,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/alumilitearchitecturals/AA15
Alumilite Archi,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/alumilitearchitecturals/AA16
Aluminium Ind,https://www.moneycontrol.com/india/stockpricequote/aluminium/aluminiumindustries/AIL
Amajin Agro Exp,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/amajinagroexports/AAE
Amal,https://www.moneycontrol.com/india/stockpricequote/dyespigments/amal/AP05
Amalgamated Ele,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/amalgamatedelectricity/AE05
Aman Aditya Fin,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/amanadityafinancialservices/AAF
Amani Trading,https://www.moneycontrol.com/india/stockpricequote/trading/amanitradingexports/ATE01
Amar Alcoholi,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/amaralcoholi/AA07
Amar Dye-Chem,https://www.moneycontrol.com/india/stockpricequote/chemicals/amardyechem/ADC
Amar Remedies,https://www.moneycontrol.com/india/stockpricequote/personalcare/amarremedies/AR07
Amar Vanijya,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amarvanijya/AVL
Amara Raja Batt,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/amararajabatteries/ARB
Amardeep,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amardeepindustries/AI53
Amarjothi Spin,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/amarjothispinningmills/ASM01
Amarnath Sec,https://www.moneycontrol.com/india/stockpricequote/financegeneral/amarnathsecurities/AS25
Amb Cem East,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacementeastern/ACE
Amba Enterprise,https://www.moneycontrol.com/india/stockpricequote/electricequipment/ambaenterprises/AE18
Ambalal Sarabha,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ambalalsarabhaienterprise/ASE
Ambani Organics,https://www.moneycontrol.com/india/stockpricequote/chemicals/ambaniorganics/AO
Ambe Hotel,https://www.moneycontrol.com/india/stockpricequote/hotels/ambehotelresorts/AHR02
Amber Enterpris,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amberenterprisesindialimited/AEI01
Ambica Agar,https://www.moneycontrol.com/india/stockpricequote/trading/ambicaagar/AA9
Ambik Proteins ,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ambikproteins/APL01
Ambika Cotton,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ambikacottonmills/ACM04
Ambika Silk,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ambikasilkmillsco/ASM05
Ambition Mica,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ambitionmica/AM
Ambitious Plast,https://www.moneycontrol.com/india/stockpricequote/plastics/ambitiousplastomac/AP06
Ambuja Agro,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ambujaagroindustries/AAI01
Ambuja Cem Raj,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacementrajasthan/ACR01
Ambuja Cements,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ambujacements/AC18
Ambuja Electro,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ambujaelectrocastings/AE06
Ambuja Flour,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ambujaflourmills/AFM01
Ambuja Shipping,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ambujashippingsoftware/ASS
Ambuja Zinc,https://www.moneycontrol.com/india/stockpricequote/miningminerals/ambujazinc/AZ
Amco India,https://www.moneycontrol.com/india/stockpricequote/plastics/amcoindia/AI61
AMD Industries,https://www.moneycontrol.com/india/stockpricequote/packaging/amdindustries/AMD02
AMEI Power,https://www.moneycontrol.com/india/stockpricequote/electricequipment/ameipower/AME
American Paints,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/americanpaintsindia/API04
American Remedy,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/americanremedies/AR03
Amethi Textiles,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/amethitextiles/ATL02
Amex Carbonates,https://www.moneycontrol.com/india/stockpricequote/chemicals/amexcarbonateschemicals/ACC01
Amforge,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/amforgeindustries/AI14
Ami Computers,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/amicomputersindia/ACI04
Amigo Exports,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amigoexports/AE07
Amin Tannery,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/amintannery/AMINT54177
Amines Plast,https://www.moneycontrol.com/india/stockpricequote/chemicals/aminesplasticizers/AP07
Aminex Chemical,https://www.moneycontrol.com/india/stockpricequote/chemicals/aminexchemicals/AC03
Amison Foods,https://www.moneycontrol.com/india/stockpricequote/aquaculture/amisonfoods/AF06
Amit Intern,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/amitinternational/AI15
Amit Securities,https://www.moneycontrol.com/india/stockpricequote/financegeneral/amitsecurities/AS13
Amit Spinning,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/amitspinningindustries/ASI03
AMJ Land ,https://www.moneycontrol.com/india/stockpricequote/paper/amjland/PPP
AML Steel,https://www.moneycontrol.com/india/stockpricequote/miningminerals/amlsteel/AML03
Ammana Bio,https://www.moneycontrol.com/india/stockpricequote/chemicals/ammanabiopharma/ABP
Ampro Products,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/amproproducts/AP08
Amrapali Cap,https://www.moneycontrol.com/india/stockpricequote/financegeneral/amrapalicapitalfinanceservices/ACF05
Amrapali Devlpr,https://www.moneycontrol.com/india/stockpricequote/trading/amrapalidevelopersindia/ADI04
Amrapali Fincap,https://www.moneycontrol.com/india/stockpricequote/financegeneral/amrapalifincap/AF08
Amrapali Ind,https://www.moneycontrol.com/india/stockpricequote/trading/amrapaliindustries/AI16
Amraworld,https://www.moneycontrol.com/india/stockpricequote/trading/amraworldagrico/AA13
Amrit Banaspati,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritbanaspaticompany/ABC06
Amrit Corp,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/amritcorporation/AC20
Amrut Credit,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/amrutcreditcorporation/ACC02
Amrut Ind,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/amrutindustries/AI17
Amrutanjan Heal,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01
AMS POLYMERS,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/amspolymerslimited/SMA02
AMSL,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/artemismedicareserviceslimi/ARTEM54291
Amsons Apparels,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/amsonsapparels/AA09
Amtek Auto,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/amtekauto/AA01
Amzel Auto,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/amzelautomotive/AA03
Anagram Finance,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/anagramfinance/AF07
Anan Drug,https://www.moneycontrol.com/india/stockpricequote/chemicals/anandrugchem/ADC01
Anand Cotspin,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/anandcotspin/AC04
Anand Credit,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/anandcredit/AC14
Anand Projects,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/anandprojects/AES
Anand Rayons,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/anandrayons/AR09
Anant Raj,https://www.moneycontrol.com/india/stockpricequote/anantraj/anantraj/ARI
Anant Raj Globa,https://www.moneycontrol.com/india/stockpricequote/constructionrealestate/anantrajglobal/ARG
Anco Comm,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/ancocommunications/AC05
Andhra Bank,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/andhrabank/AB14
Andhra Cement,https://www.moneycontrol.com/india/stockpricequote/cementmajor/andhracement/AC16
Andhra Paper,https://www.moneycontrol.com/india/stockpricequote/paper/andhrapaperlimited/APP
Andhra Petro,https://www.moneycontrol.com/india/stockpricequote/chemicals/andhrapetro/AP09
Andhra Pradesh ,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/andhrapradeshscooters/APS01
Andhra Sinter,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/andhrasinter/ASL07
Andhra Sugar,https://www.moneycontrol.com/india/stockpricequote/sugar/andhrasugars/AS18
Andhra Valley,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/andhravalleypowersupplyco/AVP
Andrew Yule,https://www.moneycontrol.com/india/stockpricequote/trading/andrewyulecompany/AYC
Aneri Fincap,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/anerifincap/FI02
ANG Industries,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/angindustries/ANG
ANG Lifescience,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anglifesciencesindia/ALI
Angel Broking,https://www.moneycontrol.com/india/stockpricequote/financestockbroking/angelbroking/ABL03
Angel Fibers,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/angelfibers/AF10
ANI Integrated ,https://www.moneycontrol.com/india/stockpricequote/engineering/aniintegratedservices/AIS02
Anik Industries,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/anikindustries/AI57
Anik Ship,https://www.moneycontrol.com/india/stockpricequote/shipping/anikshipbreakingindustries/ASB
Anik Ship Break,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/anikshipbreakingindustries/ASB01
Anik Steels,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aniksteels/AS05
Anil,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/anil/AP33
Anil Special,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/anilspecialsteelindustries/AI26
Anjani Cement,https://www.moneycontrol.com/india/stockpricequote/cementmini/anjaniportlandcement/APC
Anjani Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/anjanifinance/AF28
Anjani Foods,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/anjanifoods/RFI
Anjani Solvents,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/anjanisolventsindia/ASI02
Anjani Synth,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/anjanisynthetics/AS06
Anka Ind,https://www.moneycontrol.com/india/stockpricequote/plastics/ankaindia/AI41
Ankit Metal,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/ankitmetalpower/AMa
Ankit Yarns,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/ankityarns/AY01
Ankuj Zinc-Oxid,https://www.moneycontrol.com/india/stockpricequote/chemicals/ankujzincoxide/AZO
Ankur Drugs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ankurdrugspharma/ADP01
Ankush Finstock,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ankushfinstock/AF23
Anmol Dairy,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/anmoldairy/AD02
Anmol Drugs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anmoldrugspharmaceuticals/ADP02
Anmol India,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/anmolindia/AI81
Anna Finance,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/annafinance/AFL
Annapurna Foils,https://www.moneycontrol.com/india/stockpricequote/aluminium/annapurnafoils/AF11
ANS Industries,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ansindustries/ANS
Ansal Buildwell,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ansalbuildwell/AB11
